s,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m,C,C,%,%,%,m
Time,"Salon_T_upper","Salon_T_lower","Salon_O2_pct","Salon_CO_pct","Salon_CO2_pct","Salon_visibility_m","Pasillo_T_upper","Pasillo_T_lower","Pasillo_O2_pct","Pasillo_CO_pct","Pasillo_CO2_pct","Pasillo_visibility_m","Dormitorio1_T_upper","Dormitorio1_T_lower","Dormitorio1_O2_pct","Dormitorio1_CO_pct","Dormitorio1_CO2_pct","Dormitorio1_visibility_m","Dormitorio2_T_upper","Dormitorio2_T_lower","Dormitorio2_O2_pct","Dormitorio2_CO_pct","Dormitorio2_CO2_pct","Dormitorio2_visibility_m","Cocina_T_upper","Cocina_T_lower","Cocina_O2_pct","Cocina_CO_pct","Cocina_CO2_pct","Cocina_visibility_m","Bano_T_upper","Bano_T_lower","Bano_O2_pct","Bano_CO_pct","Bano_CO2_pct","Bano_visibility_m"
 1.3701477E+002, 3.2246002E+002, 1.7175992E+002, 1.2568357E+001, 4.9863363E-002, 4.2732966E+000, 2.0258069E-001, 1.9245130E+002, 5.8672719E+001, 1.5939267E+001, 2.9333982E-002, 2.5298351E+000, 2.6529239E-001, 9.7773250E+001, 6.2416055E+001, 1.7991780E+001, 1.6833837E-002, 1.4682579E+000, 4.0220825E-001, 8.7833787E+001, 5.7174583E+001, 1.8203035E+001, 1.5547260E-002, 1.3589951E+000, 4.3193515E-001, 8.2709213E+001, 5.7312519E+001, 1.8601460E+001, 1.3120789E-002, 1.1529266E+000, 5.0189013E-001, 8.7638663E+001, 6.0860544E+001, 1.7686618E+001, 1.8692326E-002, 1.6260905E+000, 3.5957889E-001
 1.3800233E+002, 3.0882873E+002, 1.8237770E+002, 1.2099236E+001, 5.2720392E-002, 4.5159303E+000, 1.9017661E-001, 1.8816902E+002, 5.8660711E+001, 1.6089492E+001, 2.8419082E-002, 2.4521370E+000, 2.6994219E-001, 9.9334992E+001, 6.2558389E+001, 1.8031410E+001, 1.6592487E-002, 1.4477612E+000, 4.0671645E-001, 8.8470955E+001, 5.9034209E+001, 1.8149126E+001, 1.5875576E-002, 1.3868775E+000, 4.2239936E-001, 8.5301658E+001, 5.8358253E+001, 1.8481345E+001, 1.3852303E-002, 1.2150506E+000, 4.7615119E-001, 9.0710743E+001, 6.1277195E+001, 1.7609266E+001, 1.9163411E-002, 1.6660975E+000, 3.5066326E-001
 1.3902351E+002, 3.0691943E+002, 1.9919961E+002, 1.1762498E+001, 5.4771183E-002, 4.6900942E+000, 1.8424317E-001, 1.9067930E+002, 6.0298454E+001, 1.4933935E+001, 3.5456619E-002, 3.0498012E+000, 2.2704928E-001, 1.0255888E+002, 6.2992485E+001, 1.7958898E+001, 1.7034093E-002, 1.4852648E+000, 3.9625683E-001, 8.8803796E+001, 6.0133708E+001, 1.8014856E+001, 1.6693299E-002, 1.4563227E+000, 4.0118198E-001, 8.6020741E+001, 5.9011312E+001, 1.8405582E+001, 1.4313714E-002, 1.2542360E+000, 4.6066853E-001, 9.7583383E+001, 6.1297853E+001, 1.7503680E+001, 1.9806446E-002, 1.7207073E+000, 3.3975924E-001
 1.4002723E+002, 3.1212385E+002, 2.0660144E+002, 1.1475212E+001, 5.6520799E-002, 4.8386806E+000, 1.7832822E-001, 1.9814522E+002, 6.2304836E+001, 1.5235888E+001, 3.3617676E-002, 2.8936286E+000, 2.3461519E-001, 1.0240294E+002, 6.3699261E+001, 1.7616004E+001, 1.9122377E-002, 1.6626126E+000, 3.5448889E-001, 8.9936616E+001, 6.0319743E+001, 1.7885681E+001, 1.7479997E-002, 1.5231332E+000, 3.8321299E-001, 8.5776007E+001, 5.9227042E+001, 1.8341438E+001, 1.4704363E-002, 1.2874119E+000, 4.4719329E-001, 9.3160620E+001, 6.1258233E+001, 1.7366910E+001, 2.0639400E-002, 1.7914460E+000, 3.2623982E-001
 1.4101387E+002, 3.0339224E+002, 2.0057911E+002, 1.1629743E+001, 5.5579673E-002, 4.7587553E+000, 1.8271910E-001, 2.0085596E+002, 6.1993808E+001, 1.5053483E+001, 3.4728551E-002, 2.9879698E+000, 2.2790851E-001, 9.9657355E+001, 6.4876100E+001, 1.7558841E+001, 1.9470508E-002, 1.6921777E+000, 3.4839663E-001, 9.0471171E+001, 5.9918120E+001, 1.7794131E+001, 1.8037555E-002, 1.5704839E+000, 3.7130749E-001, 8.5761630E+001, 5.9436967E+001, 1.8224387E+001, 1.5417224E-002, 1.3479519E+000, 4.2480723E-001, 9.2506974E+001, 6.1694048E+001, 1.7282501E+001, 2.1153461E-002, 1.8351028E+000, 3.1789051E-001
 1.4202623E+002, 3.2462883E+002, 1.9132512E+002, 1.1422767E+001, 5.6840173E-002, 4.8658035E+000, 1.8088349E-001, 1.9345848E+002, 6.2145002E+001, 1.3989463E+001, 4.1208609E-002, 3.5382900E+000, 1.9781350E-001, 1.0390501E+002, 6.6206693E+001, 1.7384097E+001, 2.0534729E-002, 1.7825569E+000, 3.3280820E-001, 9.1249958E+001, 5.9889777E+001, 1.7705958E+001, 1.8574538E-002, 1.6160873E+000, 3.6034351E-001, 8.7314034E+001, 6.0132518E+001, 1.8120717E+001, 1.6048591E-002, 1.4015708E+000, 4.0720520E-001, 9.9161008E+001, 6.2557370E+001, 1.7202679E+001, 2.1639595E-002, 1.8763879E+000, 3.1065269E-001
 1.4303160E+002, 3.1335573E+002, 1.9132178E+002, 1.1226150E+001, 5.8037625E-002, 4.9674973E+000, 1.7567965E-001, 1.9617850E+002, 6.2840745E+001, 1.4580513E+001, 3.7609018E-002, 3.2325941E+000, 2.1140997E-001, 1.0783052E+002, 6.6662150E+001, 1.7089582E+001, 2.2328373E-002, 1.9348824E+000, 3.0739051E-001, 9.3240499E+001, 6.0922617E+001, 1.7612098E+001, 1.9146166E-002, 1.6646329E+000, 3.5028194E-001, 8.9825303E+001, 6.1255598E+001, 1.8018867E+001, 1.6668871E-002, 1.4542482E+000, 3.9344495E-001, 9.7234933E+001, 6.3491593E+001, 1.7093036E+001, 2.2307339E-002, 1.9330961E+000, 3.0150235E-001
 1.4400695E+002, 3.4992281E+002, 1.9952564E+002, 1.0921788E+001, 5.9888293E-002, 5.1246647E+000, 1.7305444E-001, 1.9436346E+002, 6.7318824E+001, 1.5164503E+001, 3.4052419E-002, 2.9305492E+000, 2.2671339E-001, 1.0740812E+002, 6.6567380E+001, 1.7018891E+001, 2.2758894E-002, 1.9714446E+000, 3.0033105E-001, 9.3836817E+001, 6.2496735E+001, 1.7502475E+001, 1.9813786E-002, 1.7213306E+000, 3.3932957E-001, 9.4442113E+001, 6.1980440E+001, 1.7869186E+001, 1.7580453E-002, 1.5316645E+000, 3.7514766E-001, 9.3820554E+001, 6.4205612E+001, 1.7012700E+001, 2.2796595E-002, 1.9746462E+000, 2.9420912E-001
 1.4500863E+002, 3.2771968E+002, 1.8859794E+002, 1.0897448E+001, 6.0037343E-002, 5.1373231E+000, 1.7164075E-001, 2.0514926E+002, 6.8400145E+001, 1.5170682E+001, 3.4014790E-002, 2.9273536E+000, 2.2702623E-001, 1.0586388E+002, 6.7316713E+001, 1.7205892E+001, 2.1620028E-002, 1.8747261E+000, 3.1375267E-001, 9.3836825E+001, 6.3474674E+001, 1.7410869E+001, 2.0371682E-002, 1.7687101E+000, 3.2977321E-001, 9.3498939E+001, 6.2503909E+001, 1.7800183E+001, 1.8000698E-002, 1.5673538E+000, 3.6413091E-001, 9.3183054E+001, 6.4562446E+001, 1.6946259E+001, 2.3201233E-002, 2.0090102E+000, 2.8809593E-001
 1.4603204E+002, 3.1692658E+002, 2.0538598E+002, 1.0621537E+001, 6.1719555E-002, 5.2801859E+000, 1.6917374E-001, 2.0895723E+002, 6.9060815E+001, 1.4976634E+001, 3.5196569E-002, 3.0277164E+000, 2.2038200E-001, 1.0467012E+002, 6.7339939E+001, 1.7508981E+001, 1.9774166E-002, 1.7179659E+000, 3.3790937E-001, 9.5007378E+001, 6.3255664E+001, 1.7372888E+001, 2.0602993E-002, 1.7883542E+000, 3.2575375E-001, 9.2090611E+001, 6.3311016E+001, 1.7911680E+001, 1.7321663E-002, 1.5096866E+000, 3.7692391E-001, 9.2999478E+001, 6.3934679E+001, 1.6870707E+001, 2.3661357E-002, 2.0480863E+000, 2.8204939E-001
 1.4701469E+002, 3.3879900E+002, 2.0649198E+002, 1.0478950E+001, 6.2587609E-002, 5.3539054E+000, 1.6807394E-001, 1.9950300E+002, 6.9876539E+001, 1.4907391E+001, 3.5618245E-002, 3.0635273E+000, 2.1786059E-001, 1.0920543E+002, 6.6786454E+001, 1.7472062E+001, 1.9999007E-002, 1.7370606E+000, 3.3310390E-001, 9.5665668E+001, 6.2337285E+001, 1.7345575E+001, 2.0769332E-002, 1.8024806E+000, 3.2296765E-001, 8.9873639E+001, 6.3939288E+001, 1.7986460E+001, 1.6866240E-002, 1.4710097E+000, 3.8602734E-001, 9.8224994E+001, 6.3136073E+001, 1.6821955E+001, 2.3958263E-002, 2.0733012E+000, 2.7834025E-001
 1.4800416E+002, 3.2785812E+002, 2.0422187E+002, 1.0206604E+001, 6.4240410E-002, 5.4942681E+000, 1.6425592E-001, 1.9286986E+002, 6.9025711E+001, 1.4554552E+001, 3.7767080E-002, 3.2460175E+000, 2.1008236E-001, 1.0889794E+002, 6.7184074E+001, 1.7226741E+001, 2.1493051E-002, 1.8639426E+000, 3.1158551E-001, 9.5581750E+001, 6.1701809E+001, 1.7300677E+001, 2.1042767E-002, 1.8257021E+000, 3.1843439E-001, 8.9863398E+001, 6.4213733E+001, 1.7995567E+001, 1.6810776E-002, 1.4662994E+000, 3.8616116E-001, 1.0462638E+002, 6.3784606E+001, 1.6751523E+001, 2.4387208E-002, 2.1097293E+000, 2.7373802E-001
 1.4900335E+002, 3.1357532E+002, 2.1244860E+002, 1.0077949E+001, 6.5000758E-002, 5.5588337E+000, 1.6278027E-001, 1.9790939E+002, 7.0876078E+001, 1.3342816E+001, 4.5146606E-002, 3.8727251E+000, 1.8188364E-001, 1.0631627E+002, 6.8732555E+001, 1.7174697E+001, 2.1810010E-002, 1.8908604E+000, 3.0705214E-001, 9.6602251E+001, 6.1788229E+001, 1.7239248E+001, 2.1416882E-002, 1.8574739E+000, 3.1224894E-001, 9.5117660E+001, 6.4536506E+001, 1.7927530E+001, 1.7225129E-002, 1.5014885E+000, 3.7652949E-001, 1.0341626E+002, 6.6009649E+001, 1.6676181E+001, 2.4846051E-002, 2.1486967E+000, 2.6908173E-001
 1.5004000E+002, 3.0764633E+002, 2.1527388E+002, 9.9956410E+000, 6.5456740E-002, 5.5975442E+000, 1.6157156E-001, 2.0376570E+002, 6.6272499E+001, 1.3816982E+001, 4.2258408E-002, 3.6274442E+000, 1.8951891E-001, 1.1103915E+002, 7.0408122E+001, 1.6949519E+001, 2.3181379E-002, 2.0073242E+000, 2.9194221E-001, 9.7191799E+001, 6.2349146E+001, 1.7173626E+001, 2.1816531E-002, 1.8914142E+000, 3.0605055E-001, 9.6292774E+001, 6.4906187E+001, 1.7687591E+001, 1.8686399E-002, 1.6255871E+000, 3.4887617E-001, 1.0125169E+002, 6.7912046E+001, 1.6561001E+001, 2.5547516E-002, 2.2082688E+000, 2.6242103E-001
 1.5101381E+002, 3.1433733E+002, 2.1220561E+002, 9.9039289E+000, 6.5960785E-002, 5.6403337E+000, 1.5962135E-001, 2.0239745E+002, 6.6886603E+001, 1.2945329E+001, 4.7566389E-002, 4.0782253E+000, 1.7240632E-001, 1.1140047E+002, 7.1421692E+001, 1.6584238E+001, 2.5406000E-002, 2.1962505E+000, 2.6961191E-001, 9.6798873E+001, 6.3257522E+001, 1.7124363E+001, 2.2116553E-002, 1.9168936E+000, 3.0167361E-001, 9.4115360E+001, 6.5363817E+001, 1.7396431E+001, 2.0459610E-002, 1.7761774E+000, 3.2054349E-001, 1.0107153E+002, 6.8284551E+001, 1.6424414E+001, 2.6379353E-002, 2.2789127E+000, 2.5496207E-001
 1.5203927E+002, 3.1112685E+002, 2.0371045E+002, 9.8456460E+000, 6.6256894E-002, 5.6654627E+000, 1.5803156E-001, 2.1323567E+002, 6.7845639E+001, 1.2927799E+001, 4.7672829E-002, 4.0872646E+000, 1.7287747E-001, 1.1032014E+002, 7.1586206E+001, 1.6486495E+001, 2.6001271E-002, 2.2468040E+000, 2.6205394E-001, 9.8492158E+001, 6.4274642E+001, 1.7063240E+001, 2.2488796E-002, 1.9485064E+000, 2.9688865E-001, 9.3467588E+001, 6.6154214E+001, 1.7268977E+001, 2.1235829E-002, 1.8420980E+000, 3.0944065E-001, 1.0327359E+002, 6.7056082E+001, 1.6297682E+001, 2.7151176E-002, 2.3444599E+000, 2.4823025E-001
 1.5303194E+002, 3.0813247E+002, 2.0764459E+002, 9.9736966E+000, 6.5448461E-002, 5.5967977E+000, 1.5771230E-001, 2.0413598E+002, 6.9033913E+001, 1.4107135E+001, 4.0491144E-002, 3.4773589E+000, 1.9717027E-001, 1.0960046E+002, 7.1913941E+001, 1.6538898E+001, 2.5682131E-002, 2.2197009E+000, 2.6445139E-001, 9.9741151E+001, 6.4932617E+001, 1.6945282E+001, 2.3207184E-002, 2.0095156E+000, 2.8751016E-001, 9.4064527E+001, 6.6817482E+001, 1.7193635E+001, 2.1694672E-002, 1.8810652E+000, 3.0368522E-001, 1.0489191E+002, 6.6246968E+001, 1.6188876E+001, 2.7813821E-002, 2.4007351E+000, 2.4253883E-001
 1.5401614E+002, 3.0282177E+002, 2.1309682E+002, 1.0187374E+001, 6.4222621E-002, 5.4927160E+000, 1.5753249E-001, 2.1224245E+002, 6.8946149E+001, 1.4107653E+001, 4.0488398E-002, 3.4771258E+000, 1.9939063E-001, 1.0931241E+002, 7.2278928E+001, 1.6492020E+001, 2.5967625E-002, 2.2439466E+000, 2.6154014E-001, 9.9254132E+001, 6.5436413E+001, 1.6796394E+001, 2.4113938E-002, 2.0865219E+000, 2.7651179E-001, 9.7355816E+001, 6.6840889E+001, 1.7056023E+001, 2.2532751E-002, 1.9522393E+000, 2.9328196E-001, 1.0616535E+002, 6.6679815E+001, 1.6056646E+001, 2.8619122E-002, 2.4691254E+000, 2.3555827E-001
 1.5502755E+002, 3.1906910E+002, 2.2030782E+002, 9.8798990E+000, 6.5871205E-002, 5.6326539E+000, 1.5619391E-001, 2.2363327E+002, 6.9880919E+001, 1.4196801E+001, 3.9944743E-002, 3.4309556E+000, 2.0126219E-001, 1.0891793E+002, 7.2210046E+001, 1.6502810E+001, 2.5901908E-002, 2.2383656E+000, 2.6122507E-001, 9.9028932E+001, 6.6336048E+001, 1.6644338E+001, 2.5039981E-002, 2.1651663E+000, 2.6642998E-001, 9.7760073E+001, 6.6517549E+001, 1.7014669E+001, 2.2784608E-002, 1.9736282E+000, 2.8994868E-001, 1.0620274E+002, 6.8376133E+001, 1.5903917E+001, 2.9549267E-002, 2.5481182E+000, 2.2771235E-001
 1.5603438E+002, 3.0219116E+002, 2.1335778E+002, 9.7597429E+000, 6.6613530E-002, 5.6956992E+000, 1.5438041E-001, 2.2323353E+002, 7.0034029E+001, 1.2535154E+001, 5.0027867E-002, 4.2872557E+000, 1.7180386E-001, 1.1041174E+002, 7.2230411E+001, 1.6506431E+001, 2.5879858E-002, 2.2364930E+000, 2.6002734E-001, 9.9388112E+001, 6.7699093E+001, 1.6552500E+001, 2.5599291E-002, 2.2126657E+000, 2.6055763E-001, 9.7064762E+001, 6.6983672E+001, 1.7041059E+001, 2.2623888E-002, 1.9599791E+000, 2.9102884E-001, 1.0421794E+002, 7.0578488E+001, 1.5802337E+001, 3.0167905E-002, 2.6006562E+000, 2.2289291E-001
 1.5701857E+002, 3.2442336E+002, 2.0597780E+002, 9.7615696E+000, 6.6560409E-002, 5.6911751E+000, 1.5359219E-001, 2.2669788E+002, 6.9064473E+001, 1.1449679E+001, 5.6632918E-002, 4.8481891E+000, 1.5635064E-001, 1.1005830E+002, 7.2408314E+001, 1.6416061E+001, 2.6430226E-002, 2.2832331E+000, 2.5451960E-001, 1.0083317E+002, 6.8994453E+001, 1.6477501E+001, 2.6056045E-002, 2.2514557E+000, 2.5629031E-001, 9.7117311E+001, 6.8350191E+001, 1.6941622E+001, 2.3229470E-002, 2.0114083E+000, 2.8279963E-001, 1.0254556E+002, 7.1860287E+001, 1.5693469E+001, 3.0830928E-002, 2.6569635E+000, 2.1804421E-001
 1.5800952E+002, 3.1909720E+002, 2.1777482E+002, 9.8642240E+000, 6.5904873E-002, 5.6354942E+000, 1.5343274E-001, 2.3268693E+002, 6.9380684E+001, 1.2865194E+001, 4.8039323E-002, 4.1183847E+000, 1.7513614E-001, 1.1232200E+002, 7.2805231E+001, 1.6238891E+001, 2.7509221E-002, 2.3748669E+000, 2.4465752E-001, 1.0169776E+002, 6.9754106E+001, 1.6313141E+001, 2.7057025E-002, 2.3364641E+000, 2.4848522E-001, 9.8142291E+001, 6.9364481E+001, 1.6711298E+001, 2.4632186E-002, 2.1305342E+000, 2.6635747E-001, 1.0226993E+002, 7.2275507E+001, 1.5512452E+001, 3.1933353E-002, 2.7505872E+000, 2.1052923E-001
 1.5901949E+002, 3.2322682E+002, 2.2453868E+002, 9.7947869E+000, 6.6297383E-002, 5.6688190E+000, 1.5253673E-001, 2.3956348E+002, 7.1484753E+001, 1.3726302E+001, 4.2802573E-002, 3.6736551E+000, 1.8938272E-001, 1.1540409E+002, 7.3665810E+001, 1.6186334E+001, 2.7829303E-002, 2.4020500E+000, 2.4114941E-001, 1.0290201E+002, 7.0008507E+001, 1.6096591E+001, 2.8375849E-002, 2.4484655E+000, 2.3786852E-001, 9.7407721E+001, 6.9100396E+001, 1.6505690E+001, 2.5884371E-002, 2.2368762E+000, 2.5262842E-001, 1.0217596E+002, 7.1960336E+001, 1.5474677E+001, 3.2163409E-002, 2.7701247E+000, 2.0796785E-001
 1.6001504E+002, 3.1570142E+002, 2.2732717E+002, 9.9214233E+000, 6.5645294E-002, 5.6134766E+000, 1.5262449E-001, 2.3790030E+002, 7.1387681E+001, 1.2009711E+001, 5.3221168E-002, 4.5584453E+000, 1.6270589E-001, 1.1801057E+002, 7.4455704E+001, 1.6316130E+001, 2.7038825E-002, 2.3349184E+000, 2.4635971E-001, 1.0439242E+002, 6.9898067E+001, 1.6052660E+001, 2.8643400E-002, 2.4711873E+000, 2.3426546E-001, 9.7393962E+001, 6.8025729E+001, 1.6446439E+001, 2.6245220E-002, 2.2675214E+000, 2.4794347E-001, 1.0226616E+002, 7.1318546E+001, 1.5452892E+001, 3.2296081E-002, 2.7813919E+000, 2.0617676E-001
 1.6102021E+002, 3.1332308E+002, 2.2336560E+002, 9.9013615E+000, 6.5735949E-002, 5.6211659E+000, 1.5212285E-001, 2.3096744E+002, 7.3712709E+001, 1.1586220E+001, 5.5793363E-002, 4.7768872E+000, 1.5563521E-001, 1.2052817E+002, 7.5819154E+001, 1.6082013E+001, 2.8464633E-002, 2.4560055E+000, 2.3500360E-001, 1.0635045E+002, 6.9926570E+001, 1.6089099E+001, 2.8421480E-002, 2.4523406E+000, 2.3492472E-001, 9.7933815E+001, 6.7582172E+001, 1.6490222E+001, 2.5978571E-002, 2.2448762E+000, 2.4932718E-001, 1.0303752E+002, 7.1987803E+001, 1.5330152E+001, 3.3043593E-002, 2.8448745E+000, 2.0135862E-001
 1.6203813E+002, 3.0802189E+002, 2.2351495E+002, 9.7039509E+000, 6.6735808E-002, 5.7060172E+000, 1.5143001E-001, 2.3761728E+002, 7.3963657E+001, 1.1902784E+001, 5.3877228E-002, 4.6141628E+000, 1.6026738E-001, 1.1829829E+002, 7.7032968E+001, 1.5467978E+001, 3.2204207E-002, 2.7735895E+000, 2.1068242E-001, 1.0916246E+002, 7.0701233E+001, 1.6054420E+001, 2.8632676E-002, 2.4702766E+000, 2.3301483E-001, 9.7204736E+001, 6.8144122E+001, 1.6508212E+001, 2.5869010E-002, 2.2355717E+000, 2.5011192E-001, 1.0499864E+002, 7.3329005E+001, 1.5238745E+001, 3.3600274E-002, 2.8921508E+000, 1.9816153E-001
 1.6300443E+002, 3.1145592E+002, 2.2858273E+002, 9.8491695E+000, 6.5979032E-002, 5.6417869E+000, 1.5215079E-001, 2.2432435E+002, 7.2180125E+001, 1.1570678E+001, 5.5914431E-002, 4.7871771E+000, 1.5483887E-001, 1.1846633E+002, 7.8198249E+001, 1.5439235E+001, 3.2379256E-002, 2.7884556E+000, 2.0855163E-001, 1.1032034E+002, 7.1948130E+001, 1.6019236E+001, 2.8846953E-002, 2.4884740E+000, 2.3046067E-001, 9.7838522E+001, 6.9397211E+001, 1.6398910E+001, 2.6534679E-002, 2.2921038E+000, 2.4488535E-001, 1.1683671E+002, 7.3966424E+001, 1.5204606E+001, 3.3808188E-002, 2.9098079E+000, 1.9683208E-001
 1.6401094E+002, 3.0649276E+002, 2.2731861E+002, 1.0009757E+001, 6.5148742E-002, 5.5713195E+000, 1.5200007E-001, 2.1630695E+002, 7.1975944E+001, 1.2483331E+001, 5.0372801E-002, 4.3165582E+000, 1.6364008E-001, 1.1971733E+002, 7.8737997E+001, 1.5635729E+001, 3.1182577E-002, 2.6868274E+000, 2.1523122E-001, 1.1158723E+002, 7.3252056E+001, 1.5932924E+001, 2.9372611E-002, 2.5331157E+000, 2.2672263E-001, 1.0113742E+002, 7.0887853E+001, 1.6210519E+001, 2.7682012E-002, 2.3895412E+000, 2.3562591E-001, 1.1365356E+002, 7.3758972E+001, 1.5177852E+001, 3.3971121E-002, 2.9236450E+000, 1.9580508E-001
 1.6500334E+002, 3.0234871E+002, 2.5548665E+002, 1.0109988E+001, 6.4620482E-002, 5.5264821E+000, 1.5177904E-001, 2.2245400E+002, 7.1436518E+001, 1.1575404E+001, 5.5879800E-002, 4.7842342E+000, 1.5450984E-001, 1.1822194E+002, 7.8890904E+001, 1.5554125E+001, 3.1679559E-002, 2.7290337E+000, 2.1205767E-001, 1.1338071E+002, 7.4388691E+001, 1.5824787E+001, 3.0031183E-002, 2.5890450E+000, 2.2271080E-001, 1.0275571E+002, 7.2009837E+001, 1.6024405E+001, 2.8815474E-002, 2.4858007E+000, 2.2636521E-001, 1.0992635E+002, 7.3584907E+001, 1.5062576E+001, 3.4673172E-002, 2.9832668E+000, 1.9138165E-001
 1.6603014E+002, 2.9154351E+002, 2.4447401E+002, 1.0107400E+001, 6.4572913E-002, 5.5224229E+000, 1.4939711E-001, 2.2238271E+002, 7.2248986E+001, 1.1677877E+001, 5.5259665E-002, 4.7315704E+000, 1.5379716E-001, 1.1844459E+002, 7.9218036E+001, 1.5129659E+001, 3.4264626E-002, 2.9485710E+000, 1.9659192E-001, 1.1374357E+002, 7.5004677E+001, 1.5749597E+001, 3.0489104E-002, 2.6279340E+000, 2.1919521E-001, 1.0346199E+002, 7.2389787E+001, 1.5936506E+001, 2.9350796E-002, 2.5312630E+000, 2.2219806E-001, 1.1169736E+002, 7.4191112E+001, 1.4954163E+001, 3.5333424E-002, 3.0393388E+000, 1.8766897E-001
 1.6700292E+002, 2.8469407E+002, 2.4926204E+002, 1.0091661E+001, 6.4733676E-002, 5.5360955E+000, 1.5205092E-001, 2.1742985E+002, 7.2669080E+001, 1.1118871E+001, 5.8634258E-002, 5.0181492E+000, 1.4998533E-001, 1.2179526E+002, 7.8754493E+001, 1.5293547E+001, 3.3266523E-002, 2.8638069E+000, 2.0183339E-001, 1.1294989E+002, 7.5238717E+001, 1.5622228E+001, 3.1264802E-002, 2.6938103E+000, 2.1412465E-001, 1.0332930E+002, 7.2313498E+001, 1.5847758E+001, 2.9891285E-002, 2.5771642E+000, 2.1892144E-001, 1.2049518E+002, 7.5198534E+001, 1.4874932E+001, 3.5815957E-002, 3.0803180E+000, 1.8636524E-001
 1.6800848E+002, 2.8901048E+002, 2.4667030E+002, 1.0078979E+001, 6.4834785E-002, 5.5446896E+000, 1.5378539E-001, 2.2790799E+002, 7.2279039E+001, 1.1090757E+001, 5.8817577E-002, 5.0337212E+000, 1.4892611E-001, 1.2539674E+002, 7.8612820E+001, 1.5268699E+001, 3.3417849E-002, 2.8766582E+000, 2.0239139E-001, 1.1247311E+002, 7.5503766E+001, 1.5444186E+001, 3.2349104E-002, 2.7858949E+000, 2.0778624E-001, 1.0443755E+002, 7.2404595E+001, 1.5661329E+001, 3.1026667E-002, 2.6735867E+000, 2.1167002E-001, 1.2315321E+002, 7.5445875E+001, 1.4709392E+001, 3.6824120E-002, 3.1659365E+000, 1.8274100E-001
 1.6902165E+002, 2.8566219E+002, 2.5424125E+002, 1.0208170E+001, 6.4036200E-002, 5.4768659E+000, 1.5103951E-001, 2.2147191E+002, 7.3917305E+001, 1.2440503E+001, 5.0625233E-002, 4.3379934E+000, 1.6491316E-001, 1.2440144E+002, 7.9610188E+001, 1.4937523E+001, 3.5434763E-002, 3.0479451E+000, 1.9257591E-001, 1.1338571E+002, 7.5843972E+001, 1.5410673E+001, 3.2553202E-002, 2.8032279E+000, 2.0626579E-001, 1.0438067E+002, 7.2753584E+001, 1.5516138E+001, 3.1910903E-002, 2.7486806E+000, 2.0589570E-001, 1.1575242E+002, 7.4311751E+001, 1.4591961E+001, 3.7539297E-002, 3.2266730E+000, 1.7873087E-001
 1.7004841E+002, 2.7182375E+002, 2.6376704E+002, 1.0100675E+001, 6.4565637E-002, 5.5217902E+000, 1.4661186E-001, 2.3313735E+002, 7.7809298E+001, 1.1299526E+001, 5.7520835E-002, 4.9235875E+000, 1.5145441E-001, 1.2274389E+002, 7.9045084E+001, 1.4672234E+001, 3.7050417E-002, 3.1851547E+000, 1.8377763E-001, 1.1644085E+002, 7.5906730E+001, 1.5356919E+001, 3.2880573E-002, 2.8310300E+000, 2.0431011E-001, 1.0367837E+002, 7.3161434E+001, 1.5514034E+001, 3.1923721E-002, 2.7497692E+000, 2.0566802E-001, 1.1902827E+002, 7.3750556E+001, 1.4502002E+001, 3.8087162E-002, 3.2732005E+000, 1.7468061E-001
 1.7101198E+002, 2.7439360E+002, 2.6458104E+002, 1.0076453E+001, 6.4654123E-002, 5.5292868E+000, 1.4744073E-001, 2.3458106E+002, 8.0885479E+001, 1.1637479E+001, 5.5480878E-002, 4.7503493E+000, 1.5262233E-001, 1.2279564E+002, 7.8119432E+001, 1.5064747E+001, 3.4659950E-002, 2.9821439E+000, 1.9484632E-001, 1.1729581E+002, 7.6087699E+001, 1.5256231E+001, 3.3493782E-002, 2.8831069E+000, 2.0050932E-001, 1.0313578E+002, 7.3494085E+001, 1.5558847E+001, 3.1650802E-002, 2.7265915E+000, 2.0658573E-001, 1.1508828E+002, 7.5311310E+001, 1.4444728E+001, 3.8435968E-002, 3.3028229E+000, 1.7255758E-001
 1.7202487E+002, 2.7644005E+002, 2.5600895E+002, 1.0128400E+001, 6.4412840E-002, 5.5088188E+000, 1.4758112E-001, 2.2815154E+002, 8.0466555E+001, 1.1998990E+001, 5.3272437E-002, 4.5627950E+000, 1.5627281E-001, 1.2615288E+002, 7.9777855E+001, 1.5197687E+001, 3.3850325E-002, 2.9133863E+000, 1.9857217E-001, 1.1945008E+002, 7.6649590E+001, 1.5172313E+001, 3.4004855E-002, 2.9265099E+000, 1.9702590E-001, 1.0284440E+002, 7.3730198E+001, 1.5552693E+001, 3.1688282E-002, 2.7297745E+000, 2.0528869E-001, 1.1321355E+002, 7.6947053E+001, 1.4200988E+001, 3.9920386E-002, 3.4288874E+000, 1.6745591E-001
